filename,status,var_raw,mean_raw,pct10_raw,tenengrad_raw,norm_laplacian_raw,reason,dupe_distance
029_00114.jpg,keep,70.07999,102.50888,40.00000,5850.34437,103.37156,,7
029_00115.jpg,keep,66.87685,100.83285,37.00000,5487.12250,99.59459,,7
029_00116.jpg,keep,53.62681,104.81302,37.00000,4845.89282,79.99410,,7
029_00117.jpg,reject,68.09960,99.76906,36.00000,5805.65756,104.61035,duplicate (hamming = 5 <= 5),5
029_00118.jpg,keep,50.89228,100.34567,39.00000,4624.65213,85.29012,,8
029_00119.jpg,keep,47.04462,100.69998,39.00000,4244.03185,77.75503,,8
029_00120.jpg,reject,55.07287,101.69422,41.00000,5028.32558,84.79902,duplicate (hamming = 4 <= 5),4
029_00121.jpg,keep,78.19107,110.23016,48.00000,6885.35804,112.21003,,8
029_00122.jpg,keep,70.60331,111.67264,46.00000,6578.52347,104.05370,,8
029_00123.jpg,keep,93.59378,109.29606,46.00000,7649.86308,130.94379,,9
02_00001.jpg,keep,274.23136,121.03541,68.00000,19272.67839,338.62644,,8
02_00002.jpg,reject,267.51264,121.00442,68.00000,19948.78332,332.44896,duplicate (hamming = 0 <= 5),0
02_00003.jpg,reject,247.77666,121.33552,68.00000,19376.61375,314.82338,duplicate (hamming = 4 <= 5),4
02_00004.jpg,reject,189.86861,121.70872,73.00000,16677.70626,259.75790,duplicate (hamming = 4 <= 5),4
02_00005.jpg,keep,182.56753,126.36813,81.00000,15376.87502,221.76078,,9
02_00006.jpg,keep,155.28273,125.05922,86.00000,13284.60482,210.11524,,11
02_00007.jpg,keep,212.72793,123.04492,85.00000,14801.76434,287.03927,,11
02_00008.jpg,keep,224.54820,123.24025,88.00000,14995.96638,323.01001,,7
02_00009.jpg,keep,197.84891,119.31691,84.00000,13399.65440,284.46798,,10
02_00010.jpg,keep,179.58531,114.80977,67.00000,12027.74495,241.38265,,13
02_00011.jpg,keep,82.14286,108.66408,39.00000,6202.07042,117.78953,,13
02_00012.jpg,keep,131.46478,123.58950,83.00000,8677.64967,144.10480,,12
02_00013.jpg,keep,152.99948,121.61127,79.00000,9261.21468,164.58893,,8
02_00014.jpg,keep,120.11039,116.85165,72.00000,7502.52088,129.25649,,11
02_00015.jpg,keep,156.69534,114.74475,65.00000,8803.01319,168.12759,,8
