filename,var,mean,status,reason,dup_distance
01_00052.jpg,179.252066,113.568318,kept,,9
01_00053.jpg,267.219812,112.141611,kept,,7
01_00054.jpg,195.012772,119.893874,kept,,6
01_00055.jpg,126.638296,122.514686,kept,,6
01_00056.jpg,227.834146,122.900312,rejected,duplicate(hamming=5<=5),5
01_00057.jpg,259.692857,120.387822,kept,,7
01_00058.jpg,262.444226,118.854447,rejected,duplicate(hamming=5<=5),5
01_00059.jpg,203.562556,124.319045,kept,,9
01_00060.jpg,254.043383,125.045664,rejected,duplicate(hamming=2<=5),2
01_00061.jpg,313.778912,123.937154,kept,,9
01_00062.jpg,264.336505,128.372657,kept,,11
01_00063.jpg,205.876294,129.981500,kept,,6
01_00064.jpg,136.399738,130.132381,rejected,duplicate(hamming=4<=5),4
01_00065.jpg,205.130281,130.315122,kept,,11
01_00066.jpg,77.370183,135.549725,rejected,blurry(var=77.4<100.0),
01_00067.jpg,137.779532,138.157581,kept,,7
01_00068.jpg,278.562093,131.978099,kept,,7
01_00069.jpg,280.588562,131.252688,kept,,12
01_00070.jpg,190.134227,131.430259,rejected,duplicate(hamming=4<=5),4
01_00071.jpg,241.572645,130.128362,kept,,6
01_00072.jpg,246.582721,128.155730,kept,,6
01_00073.jpg,278.635695,126.383553,kept,,6
01_00074.jpg,285.934137,128.103703,kept,,6
01_00075.jpg,235.499896,129.889805,rejected,duplicate(hamming=4<=5),4
01_00076.jpg,234.351479,128.936710,kept,,7
01_00077.jpg,204.357606,127.230785,kept,,9
01_00078.jpg,305.842115,125.797727,kept,,6
01_00079.jpg,319.515619,125.130656,kept,,8
01_00080.jpg,168.779218,126.300250,kept,,6
01_00081.jpg,203.320258,125.293908,kept,,6
01_00082.jpg,267.358715,127.204897,kept,,7
01_00083.jpg,299.203215,128.095648,kept,,8
01_00084.jpg,325.458763,127.091033,rejected,duplicate(hamming=5<=5),5
01_00085.jpg,292.535646,125.070811,kept,,7
01_00086.jpg,223.500690,124.875915,rejected,duplicate(hamming=5<=5),5
01_00087.jpg,255.467501,121.724779,kept,,6
01_00088.jpg,327.021957,120.996108,kept,,6
01_00089.jpg,283.568989,121.060157,rejected,duplicate(hamming=5<=5),5
01_00090.jpg,157.718989,120.404850,kept,,15
01_00091.jpg,181.308822,120.279051,kept,,11
01_00092.jpg,128.698510,125.129681,kept,,6
01_00093.jpg,156.130889,128.016954,kept,,13
01_00094.jpg,261.215869,126.646961,kept,,10
01_00095.jpg,211.311561,124.104801,kept,,7
01_00096.jpg,194.656426,122.237693,kept,,13
01_00097.jpg,152.011164,124.247947,kept,,8
01_00098.jpg,301.479803,123.090477,kept,,7
01_00099.jpg,214.389461,122.147238,kept,,15
01_00100.jpg,299.288830,118.241152,kept,,11
01_00101.jpg,257.139496,119.994877,kept,,9
01_00102.jpg,176.924716,122.582400,kept,,15
01_00103.jpg,164.756541,122.475724,rejected,duplicate(hamming=4<=5),4
01_00104.jpg,238.715029,117.838411,kept,,17
01_00105.jpg,233.593583,115.213404,kept,,15
01_00106.jpg,212.017849,116.664112,kept,,6
01_00107.jpg,168.955205,111.641755,kept,,6
01_00108.jpg,101.414834,108.605480,kept,,7
01_00109.jpg,162.984597,104.898498,kept,,7
01_00110.jpg,126.440814,116.292489,kept,,13
01_00111.jpg,262.539190,115.957021,kept,,13
01_00112.jpg,159.394323,127.730788,kept,,14
01_00113.jpg,111.112120,127.168644,kept,,11
01_00114.jpg,122.140485,124.755882,kept,,14
01_00115.jpg,67.524934,129.692016,rejected,blurry(var=67.5<100.0),
01_00116.jpg,196.712670,128.049474,kept,,11
01_00117.jpg,121.835880,127.398295,kept,,6
01_00118.jpg,191.872573,126.223599,rejected,duplicate(hamming=5<=5),5
01_00119.jpg,135.848192,124.490702,rejected,duplicate(hamming=5<=5),5
01_00120.jpg,63.449022,127.196028,rejected,blurry(var=63.4<100.0),
01_00121.jpg,300.418803,120.269137,kept,,12
01_00122.jpg,217.271266,111.934661,kept,,8
01_00123.jpg,262.521160,111.506225,kept,,8
01_00124.jpg,354.347294,113.018169,kept,,8
01_00125.jpg,310.891700,115.995023,kept,,7
02_00001.jpg,274.231902,121.035410,rejected,duplicate(hamming=3<=5),3
02_00002.jpg,267.514028,121.004412,rejected,duplicate(hamming=3<=5),3
02_00003.jpg,247.777622,121.335522,rejected,duplicate(hamming=5<=5),5
02_00004.jpg,189.869375,121.708714,rejected,duplicate(hamming=5<=5),5
02_00005.jpg,182.568146,126.368133,kept,,6
02_00006.jpg,155.282733,125.059223,kept,,6
02_00007.jpg,212.731786,123.044910,kept,,9
02_00008.jpg,224.551139,123.240240,kept,,6
02_00009.jpg,197.853732,119.316898,kept,,11
02_00010.jpg,179.601321,114.809741,kept,,16
02_00011.jpg,82.143938,108.664072,rejected,blurry(var=82.1<100.0),
02_00012.jpg,131.468419,123.589490,kept,,14
02_00013.jpg,153.027564,121.611200,rejected,duplicate(hamming=4<=5),4
02_00014.jpg,120.120216,116.851633,kept,,7
02_00015.jpg,156.724988,114.744666,rejected,duplicate(hamming=3<=5),3
